,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ICV47,-0.0113655655,0.004089663,0.0046298974,0.055813625,0.018033026,0.06715393,-0.040690634,-0.033094987,-0.010698485,-0.032024223,-0.09092233,-0.04601296,0.09044585,-0.080802366,-0.033123966,0.015051756,0.062248148,-0.07329635,0.07102923,0.045059457,0.009732784,-0.039116718,-0.0049025845,0.0038630264,0.085303456,-0.006162606,-0.06586864,-0.005333349,0.035951197,0.024281103,-0.04465501,-0.046477005
ICV276,-0.0033534542,-0.0044576153,0.008009626,0.058126897,-0.0038207471,0.053792827,-0.04704667,-0.021017745,0.005540937,-0.028910195,-0.09137082,-0.04423149,0.101986535,-0.08318941,-0.022418613,-0.010149993,0.052501723,-0.08201989,0.07067089,0.045509487,0.01793947,-0.059724733,-0.012721123,-0.0032639005,0.08711774,-0.010297496,-0.074134715,0.003723655,0.035906196,0.0072436347,-0.05018651,-0.03599961
ICV797,-0.007339445,-3.708899e-05,0.009794832,0.05342251,0.0065178387,0.054071717,-0.04491231,-0.01791152,-0.002744725,-0.028255345,-0.09475046,-0.042273708,0.09953501,-0.08269366,-0.026866568,-5.5026263e-05,0.062046964,-0.07669342,0.06635349,0.043295864,0.012126386,-0.051855043,-0.009973669,-0.0016022334,0.08547109,-0.0048437193,-0.07559645,-0.00582486,0.033144683,0.01127977,-0.0453268,-0.044546306
ICV105,-0.011018431,0.0045009144,0.0045597437,0.054892235,0.015978642,0.06847423,-0.04169677,-0.030753048,-0.011333283,-0.03207061,-0.08926202,-0.04858207,0.0857241,-0.08431455,-0.030355692,0.015356887,0.06299307,-0.07330379,0.07262143,0.04453679,0.012007253,-0.03912698,-0.0019968078,0.0052340142,0.08558031,-0.0068720393,-0.068207406,-0.005249936,0.03364092,0.025294892,-0.045399576,-0.047464736
ICV36,-0.012542724,0.0041037463,0.00670865,0.05247719,0.008505451,0.061966177,-0.047851264,-0.019567683,-0.004196318,-0.03729526,-0.09175757,-0.042117245,0.0894717,-0.084452376,-0.028407559,0.002647031,0.055658437,-0.07820594,0.07203793,0.03993331,0.011347387,-0.047173835,-0.0027066655,0.0031839497,0.08823287,-0.0027143545,-0.06795554,0.0018340498,0.032767877,0.019870717,-0.04041259,-0.04056482
ICV123,-0.008842969,0.0014117304,0.003740453,0.05774205,0.013318811,0.064392895,-0.04426471,-0.03249475,-0.016816089,-0.033112686,-0.08782476,-0.050669692,0.084752634,-0.08114715,-0.028779142,0.015348924,0.06664547,-0.07539117,0.07106876,0.046638314,0.011124458,-0.038213078,-0.006494917,0.0043594996,0.08684547,-0.007870626,-0.07036179,-0.0051265396,0.03756532,0.02110637,-0.04518375,-0.049083263
ICV220,-0.0122245,0.0036764592,0.0060969074,0.054016955,0.014377993,0.06535931,-0.039772682,-0.031186482,-0.0129198395,-0.0372778,-0.08867706,-0.049706794,0.0864738,-0.08322349,-0.028856792,0.016206356,0.05851376,-0.07144031,0.07284032,0.04314272,0.012288851,-0.036871776,-0.0020908322,0.006817015,0.085698,-0.0015697479,-0.06935445,-0.0015000105,0.03256406,0.02635269,-0.041716155,-0.046771787
ICV664,-0.010528523,-0.00019446015,0.0066639353,0.05435614,0.012387518,0.05970316,-0.040528983,-0.03259797,-0.005780818,-0.029759327,-0.09069039,-0.045484856,0.09427289,-0.080449566,-0.029872067,0.0053829644,0.05881519,-0.07398527,0.07176562,0.04505431,0.014878503,-0.04450456,-0.005432874,0.0020958371,0.08527925,-0.005231645,-0.073358476,-0.0063044652,0.033155005,0.017236993,-0.040940337,-0.04483732
ICV749,-0.0065900595,-0.0008605253,0.005964811,0.052840073,0.0047608465,0.060509834,-0.046778657,-0.022471841,-0.0046076737,-0.026415959,-0.086756304,-0.052856058,0.09630141,-0.08033742,-0.023984404,0.00045368075,0.059532143,-0.07699144,0.06802773,0.04458292,0.013360169,-0.04927747,-0.004659742,-0.0023073917,0.08896314,-0.009252623,-0.07488499,-0.00061391294,0.033620067,0.013823064,-0.04551016,-0.047387965
ICV204,-0.012181574,-0.0016426072,0.006905036,0.0561801,0.008447703,0.057455055,-0.04763211,-0.022271812,-0.0014992915,-0.03446743,-0.099024765,-0.041312598,0.09367054,-0.08401951,-0.027622478,0.0010106638,0.060788836,-0.08024767,0.07239987,0.040909816,0.010621301,-0.046294615,-0.0051086657,0.0021975916,0.09023571,-0.0049096383,-0.06893737,-0.0026427098,0.03568161,0.01690397,-0.044565998,-0.040305205
ICV376,-0.005808389,-0.005303992,0.006291855,0.055854566,-0.006126728,0.049834546,-0.050219655,-0.01562126,0.0121118855,-0.030724362,-0.093102366,-0.048916183,0.10387995,-0.08125794,-0.01999633,-0.014086593,0.049123656,-0.08416092,0.06978376,0.03944057,0.019902676,-0.05967828,-0.007349666,-0.002412987,0.090471394,-0.007354412,-0.078350775,0.0062522814,0.029629832,0.009703216,-0.0446199,-0.03322104
ICV774,-0.009792911,0.0053359475,0.004312798,0.04938414,0.017173521,0.06786595,-0.037397906,-0.03190135,-0.016489241,-0.028865315,-0.08774704,-0.05275435,0.08793653,-0.08437228,-0.03573893,0.020920832,0.061658513,-0.070029214,0.06983751,0.044670314,0.011258138,-0.038629506,-0.0019993205,0.006669864,0.08739315,-0.007835418,-0.06793869,-0.005832102,0.036927897,0.029400725,-0.049470015,-0.051032968
ICV761,-0.009433683,0.0074050864,0.0020113932,0.05140931,0.016490808,0.07215532,-0.039117593,-0.03600394,-0.012110747,-0.030021384,-0.08445838,-0.055968232,0.087471694,-0.08200973,-0.03330621,0.022117957,0.06278229,-0.06961137,0.069908716,0.046028543,0.013741798,-0.038837843,0.0012909975,0.0046438295,0.08916644,-0.008667741,-0.06900109,-0.0051035173,0.036765173,0.02947675,-0.048628822,-0.049231954
ICV194,-0.0076970262,-0.0021347385,0.0060976404,0.056766633,0.011333929,0.068313256,-0.03911791,-0.03156137,-0.010549605,-0.028338382,-0.086386606,-0.049863324,0.08517057,-0.078553274,-0.031931393,0.0092593245,0.058195222,-0.069754034,0.070225835,0.04938291,0.010829364,-0.044040848,-0.001357317,0.0050665876,0.08549614,-0.010223199,-0.067033716,0.00050741807,0.038571257,0.020316869,-0.04660343,-0.052410044
ICV325,-0.012162149,0.00010470115,0.008761491,0.05482848,0.015500432,0.06561183,-0.038835794,-0.026025333,-0.0087288935,-0.03329741,-0.09129566,-0.047775205,0.08678566,-0.08368609,-0.029505827,0.010797003,0.06492309,-0.07291247,0.069069095,0.049955435,0.0083194,-0.038516816,0.002610866,0.0044513624,0.08639141,-0.0063107833,-0.0704822,-0.0036150627,0.032482587,0.024065996,-0.042813793,-0.050548144
ICV337,-0.0067241504,-0.0034386106,0.010307142,0.048229955,0.008821035,0.056390464,-0.035533547,-0.02746314,-0.0037961453,-0.030591883,-0.091423884,-0.04483782,0.08412925,-0.082810566,-0.029599404,0.0034058727,0.04853342,-0.07587408,0.06801934,0.043014627,0.012469529,-0.051243193,0.005045738,0.0034155902,0.081813626,-0.0053474903,-0.0736511,-0.0018136166,0.03633804,0.024147946,-0.046544462,-0.053002868
ICV214,-0.008838867,-0.0057940204,-0.001456399,0.053487387,0.010610808,0.05916079,-0.047479793,-0.029991169,-0.019424457,-0.034230907,-0.08850796,-0.05336132,0.086044565,-0.08506195,-0.027955724,0.010781761,0.064346395,-0.07446587,0.066449314,0.045778472,0.013474121,-0.04345692,0.0070782118,-0.006574955,0.09458581,-0.0040680394,-0.08039299,-0.005588334,0.038819104,0.023209535,-0.05094616,-0.050167367
ICV15,-0.009336695,-0.00075988844,0.0075099915,0.04971595,0.015729308,0.06440735,-0.03919876,-0.033745732,-0.012878392,-0.027432527,-0.09045141,-0.050013892,0.08541325,-0.08422783,-0.030669069,0.01671133,0.05729244,-0.0714096,0.07193329,0.043500047,0.011183345,-0.041365083,0.0035771094,0.008896397,0.086876236,-0.005384896,-0.06903439,-0.0036892407,0.035913803,0.028432976,-0.047613144,-0.054128952
ICV264,-0.010059539,-0.0064091645,0.004651143,0.052557305,0.00848438,0.052495755,-0.037534382,-0.019876532,-0.008318013,-0.03283365,-0.09720375,-0.050048307,0.09944265,-0.085155785,-0.026897907,0.0046562944,0.06201664,-0.08105614,0.062198397,0.05136218,0.006514979,-0.04513235,0.009828966,-0.005055457,0.09122772,-0.0083335005,-0.07552771,-0.0045549385,0.031594962,0.021734338,-0.051942013,-0.046497412
ICV341,-0.0058967033,-0.006414078,0.008582357,0.057451047,0.008194409,0.063002564,-0.037538324,-0.02337666,-0.010593951,-0.02928954,-0.08876323,-0.047449253,0.08483088,-0.08082972,-0.030080665,0.009386644,0.06360039,-0.0713192,0.06842909,0.049848747,0.011610038,-0.043716438,-0.0010341741,0.0030898722,0.08045185,-0.006745763,-0.07596761,-0.009224888,0.03594336,0.017161492,-0.048045855,-0.05369759
ICV216,-0.008953462,-0.0039118975,0.0021235426,0.049001835,0.010190876,0.06397988,-0.040597066,-0.027183421,-0.0157656,-0.03454779,-0.09568691,-0.05088108,0.08409414,-0.08644363,-0.025817774,0.022891944,0.053803336,-0.075044334,0.07216309,0.04245799,0.013778764,-0.043586627,0.008613501,0.0021401364,0.087847635,-0.009998217,-0.0758222,-0.009023525,0.03418252,0.027621279,-0.053468883,-0.048791196
ICV704,-0.0057939803,0.0062509105,0.0083802845,0.05438947,0.009570215,0.065403774,-0.044059075,-0.027244892,-0.0112593975,-0.031564154,-0.08937076,-0.04875105,0.09231951,-0.08071912,-0.028054126,0.007979661,0.06257166,-0.075519755,0.07337052,0.042198107,0.012100875,-0.044301316,-0.0059994087,0.00088915415,0.08653417,-0.0050477386,-0.06798255,-0.0026781932,0.03389346,0.021904882,-0.046009064,-0.0418971
ICV290,-0.0017399592,-0.0023415256,0.010619708,0.052610777,0.002913788,0.050294455,-0.056452256,-0.018333111,-0.0020106118,-0.031680007,-0.093212254,-0.043270156,0.097406834,-0.08349359,-0.019711496,-0.010416418,0.060792312,-0.08595932,0.06944908,0.0401252,0.014254308,-0.0561511,-0.008458944,-0.004876587,0.08684442,-0.0022778325,-0.07530335,0.00021439046,0.032898255,0.009856831,-0.044375323,-0.038854524
ICV357,-0.008698941,-0.0020856448,0.008936578,0.057125665,0.0076826867,0.06555536,-0.047112785,-0.027576393,-0.004992014,-0.030047847,-0.089993075,-0.044426505,0.088180564,-0.08114849,-0.026901124,0.00093431957,0.05838354,-0.07831345,0.07194256,0.046910156,0.009441674,-0.049336042,-0.0010534246,0.0012710225,0.087482534,-0.011483397,-0.065729775,0.0022157729,0.03707067,0.016579906,-0.045948133,-0.04872878
ICV764,-0.009701344,0.00042930618,0.0035072933,0.050906755,0.016648252,0.066152975,-0.040924814,-0.033253953,-0.01409487,-0.027800806,-0.087415494,-0.049978063,0.087285146,-0.08402107,-0.032438684,0.01826439,0.060631238,-0.07187374,0.07109478,0.04218883,0.0143274525,-0.040867984,-0.0033196248,0.005836783,0.08878642,-0.013155349,-0.07248487,-0.010172114,0.039640054,0.025344333,-0.04858279,-0.050625008
ICV188,-0.012439167,0.0045495536,0.0037701973,0.05513731,0.009184506,0.05750252,-0.049582746,-0.022166584,-0.011588016,-0.040232837,-0.093406916,-0.046809852,0.09190605,-0.083716124,-0.02729544,0.012625093,0.06063367,-0.079848275,0.06798871,0.037562333,0.0072876164,-0.04165352,-0.008396236,0.0063675717,0.09243381,-0.0060361624,-0.06555844,0.0038922653,0.035236157,0.02461838,-0.048211824,-0.042016685
ICV432,-0.001960083,-0.0047794003,0.005726133,0.058260612,-0.0055016167,0.053267453,-0.051093675,-0.0147321755,0.0124033,-0.030347826,-0.09301444,-0.049854323,0.101675116,-0.07855758,-0.023639092,-0.01417093,0.049864326,-0.08680619,0.06990244,0.03655019,0.019530984,-0.061178796,-0.0067414474,-0.004799954,0.0875264,-0.004194554,-0.07487119,0.0050422177,0.030981801,0.012208136,-0.045350377,-0.031035665
ICV102,-0.011358311,0.0025461074,0.005840402,0.049511813,0.011041777,0.062150106,-0.04256629,-0.030366717,-0.011059842,-0.02957816,-0.08602665,-0.050636835,0.08944322,-0.08296929,-0.0320504,0.009057971,0.062307656,-0.071308106,0.06979034,0.048522443,0.012293267,-0.04328795,-0.00063706003,0.002964586,0.08856366,-0.0023093112,-0.07245234,-0.0024145246,0.03404615,0.020451369,-0.04060985,-0.049436666
ICV638,-0.007241026,-0.003758993,0.0061154696,0.05305546,-0.001413919,0.054364868,-0.04939513,-0.016637728,-0.0014422536,-0.03378496,-0.09297431,-0.047910444,0.10028006,-0.08357825,-0.02177958,-0.006064683,0.054091647,-0.07787977,0.066294566,0.03943584,0.01253081,-0.051855974,-0.005302798,-0.0022202767,0.09082101,-0.0053229667,-0.07550181,-0.0005945042,0.03116786,0.009217814,-0.04393464,-0.039963156
ICV219,-0.010511773,0.007828384,0.0065697697,0.053699154,0.016355664,0.06673938,-0.038319156,-0.03042181,-0.007939919,-0.03473194,-0.08718279,-0.05012645,0.083726496,-0.0824844,-0.031125914,0.020738322,0.060922224,-0.07200918,0.07567147,0.04216066,0.0124961715,-0.03848719,-0.0037658624,0.011008654,0.08325153,-0.0039258376,-0.06390163,0.0016832501,0.034290925,0.029510919,-0.045310915,-0.047235824
ICV776,-0.009763446,0.006315455,0.003416422,0.05001454,0.017090686,0.0683282,-0.038742635,-0.0317319,-0.015575448,-0.028544202,-0.08672104,-0.053783044,0.08930221,-0.08287518,-0.034701526,0.021657918,0.06178029,-0.070726246,0.06976926,0.043910682,0.011059075,-0.03858389,-0.004332347,0.0069872327,0.088628896,-0.009449888,-0.06699945,-0.004618939,0.037732143,0.028379697,-0.048928156,-0.050285738
ICV86,-0.011079366,0.0056533227,0.008080877,0.05367937,0.009109259,0.06800503,-0.038257137,-0.028154023,-0.009951622,-0.034986887,-0.088420294,-0.05277773,0.089619644,-0.08054486,-0.028761726,0.0142586045,0.062552124,-0.06771033,0.06878253,0.049839307,0.0082472265,-0.037955675,-0.0024463348,0.007521035,0.087168,-0.003472723,-0.06763528,-0.00075096637,0.031830184,0.019870587,-0.03857779,-0.046321813
ICV750,-0.0071246307,0.004773602,0.0064073666,0.054240473,0.016109413,0.06779319,-0.044620816,-0.033342347,-0.011290301,-0.02920543,-0.08700133,-0.047345683,0.09053693,-0.08339152,-0.028887903,0.015704952,0.067002065,-0.07666004,0.074926816,0.04370925,0.013731606,-0.04070778,-0.00580848,0.004140975,0.087928995,-0.008820787,-0.067802764,-0.008843109,0.03737686,0.022160508,-0.047404204,-0.045757473
ICV350,-0.0074716425,-0.000994863,0.0024222033,0.050858803,-0.00044533238,0.0560104,-0.050564237,-0.023949955,-0.006212635,-0.032492198,-0.094547875,-0.052370116,0.09605238,-0.08127387,-0.022594692,-0.0007446669,0.05269587,-0.08148483,0.06835987,0.04019511,0.012691517,-0.051832177,0.0005603507,-0.0037759072,0.09627773,-0.0057789795,-0.07383022,0.0017807856,0.037310693,0.017913494,-0.04708571,-0.04094726
ICV753,-0.0060790605,0.0046196803,0.0050620595,0.053363398,0.015380781,0.06807567,-0.045772042,-0.033776145,-0.013988923,-0.028731398,-0.08616108,-0.049276367,0.0906567,-0.08382901,-0.028375924,0.016647499,0.066041514,-0.07725498,0.07497465,0.043026123,0.015001721,-0.04105313,-0.0048601385,0.0024747504,0.08821193,-0.007944215,-0.06947191,-0.009707835,0.03659413,0.022392485,-0.047829546,-0.045684457
ICV26,-0.011342097,0.0062848115,0.007665112,0.056718484,0.0061975606,0.055685468,-0.05331842,-0.018625956,-0.005315069,-0.03921883,-0.091398984,-0.04229856,0.0954421,-0.085014135,-0.02506368,0.0024314243,0.060191013,-0.08292453,0.070847474,0.039386798,0.0083444575,-0.045736298,-0.011497337,0.006377429,0.092770636,-0.0027991869,-0.06530125,0.01020959,0.032099508,0.017341355,-0.041564897,-0.038134754
ICV57,-0.008979879,0.0006392021,0.0055160737,0.052909456,0.010567186,0.0625146,-0.040120095,-0.027004056,-0.010667328,-0.033353858,-0.08993045,-0.049388558,0.08859837,-0.0792016,-0.027873453,0.009403061,0.05849574,-0.07234079,0.07015334,0.0463106,0.014235478,-0.042774953,0.00012343377,0.0048276084,0.08490591,-0.0072162524,-0.07355191,-0.006660018,0.032162998,0.020128347,-0.04171473,-0.045733392
ICV240,-0.013421859,0.005050984,0.0055478984,0.055023536,0.015249265,0.06744757,-0.039968543,-0.026634008,-0.007066915,-0.036411077,-0.09175158,-0.04566075,0.08931483,-0.08628994,-0.032234065,0.013999142,0.061240066,-0.074913666,0.068726726,0.044596747,0.005452547,-0.04082164,0.002221197,0.0042827604,0.087540954,-0.0093639605,-0.060529288,0.0015442744,0.034503154,0.028644314,-0.050495435,-0.046396956
ICV708,-0.0064887,0.0054640155,0.008584276,0.055540442,0.007870192,0.06735927,-0.043856397,-0.024665747,-0.007098264,-0.030090986,-0.08887762,-0.048352275,0.09306863,-0.08064939,-0.027982578,0.0049612503,0.061323263,-0.07402471,0.07311636,0.042875774,0.012485118,-0.04654797,-0.0052624214,-0.00016557984,0.087171294,-0.0037901737,-0.06860017,-0.0012392215,0.03162995,0.0182929,-0.043759108,-0.04224181
ICV398,-0.0011426304,-0.0003697686,0.0053617964,0.055708267,-0.00036693737,0.060558587,-0.049818024,-0.01658293,-0.0029263347,-0.034899577,-0.093856625,-0.05320757,0.09834399,-0.08042393,-0.018815624,0.00026693195,0.056307957,-0.08010489,0.069170475,0.04089994,0.015741272,-0.051279712,-0.0021046512,-0.003098745,0.087252036,-0.0041472167,-0.07436943,-0.0017098598,0.026803019,0.014571327,-0.046961594,-0.035441585
ICV255,-0.012069294,-0.000727199,0.014100332,0.05180621,0.01325861,0.06359999,-0.036630966,-0.02768997,-0.0027408227,-0.03334421,-0.09090133,-0.043938488,0.088733554,-0.08360804,-0.02700932,0.007873828,0.05794695,-0.07093758,0.07086318,0.045356587,0.0078219855,-0.04339064,0.0031578727,0.005623257,0.08416704,-0.0072816387,-0.06694285,-0.00019092485,0.033835523,0.022950511,-0.043269113,-0.05171964
ICV65,-0.014956752,0.004990604,0.009451969,0.054362938,0.014654199,0.06414938,-0.040715892,-0.024074476,-0.0069766445,-0.03420651,-0.091144204,-0.046584755,0.0906219,-0.08173173,-0.026460404,0.011567591,0.06154557,-0.071252026,0.071398534,0.04647462,0.008744983,-0.038781155,-0.007866776,0.010505097,0.08561198,-0.0050129145,-0.06678138,0.00217551,0.030721266,0.020542402,-0.038034104,-0.043736428
ICV671,-0.009155189,-0.0014917925,0.006269168,0.05212252,0.014482133,0.064763814,-0.037887134,-0.03605819,-0.0119926855,-0.03530354,-0.08697247,-0.048943393,0.085550085,-0.08246184,-0.029938398,0.018079797,0.056153055,-0.06951454,0.07250575,0.043764412,0.014635892,-0.039429747,-0.0004328061,0.0073884614,0.0863336,-0.006047096,-0.07277605,-0.0059790723,0.0366614,0.023830112,-0.043680705,-0.049029045
ICV34,-0.004661574,-0.004378792,0.0049166833,0.05605563,0.006551793,0.063939676,-0.048045393,-0.02492359,-0.009500682,-0.0302343,-0.094360486,-0.0456936,0.09013666,-0.08013954,-0.026940921,0.002952423,0.05197716,-0.076407276,0.07552971,0.040949035,0.016716251,-0.048965003,-0.0022146609,-0.00016945973,0.08419233,-0.0062715746,-0.07450787,-0.003534872,0.034152884,0.018244646,-0.046553507,-0.040750556
ICV706,-0.006136659,0.0059757847,0.008014275,0.056594614,0.00889981,0.06471653,-0.040427513,-0.024419233,-0.0076643517,-0.030524846,-0.09228309,-0.045671113,0.090705976,-0.08034791,-0.029151605,0.0066363458,0.060572546,-0.076220885,0.0742942,0.045099102,0.011704431,-0.047149688,-0.0070729163,0.0026659556,0.08580817,-0.0068320744,-0.06801099,-0.0012813322,0.033521943,0.019484315,-0.046404924,-0.040782165
ICV72,-0.011890513,0.004271595,0.010466462,0.054344982,0.011408532,0.061338276,-0.043441463,-0.027869277,-0.0018016379,-0.033825666,-0.08697753,-0.04117523,0.0904119,-0.08309474,-0.024359548,0.007698277,0.05957474,-0.074431285,0.0715384,0.04512281,0.01353779,-0.045674525,-0.005721716,0.0076964125,0.08499723,-0.007532712,-0.0733693,-0.0026061274,0.029919084,0.011719644,-0.033666175,-0.043847926
ICV384,-0.001763342,-0.005455708,0.008599874,0.053967886,-0.0040162727,0.048401356,-0.052145317,-0.02602065,0.0025910772,-0.02696465,-0.08780743,-0.04842221,0.10117629,-0.08215533,-0.021547882,-0.015413668,0.052726038,-0.084662594,0.07432738,0.04125266,0.022112632,-0.05910235,-0.007551074,-0.0042004567,0.0960084,-0.005105134,-0.08437348,0.004065085,0.029183231,0.0032423297,-0.038227536,-0.037971586
ICV84,-0.009507196,0.0053298417,0.0054108733,0.053144604,0.010324407,0.06585164,-0.041968647,-0.03229523,-0.014794258,-0.03144682,-0.08496109,-0.0536241,0.08782697,-0.08120442,-0.031113472,0.016470483,0.0652928,-0.070837334,0.071176745,0.047847547,0.012473916,-0.039379157,-0.005572574,0.0049249185,0.08692783,-0.002561532,-0.070445016,-0.0035145693,0.03519475,0.021045176,-0.041859925,-0.048352417
ICV113,-0.01192129,0.0038427114,0.0015734411,0.055053078,0.016993089,0.066823766,-0.04353121,-0.034656245,-0.013223837,-0.031499386,-0.086921364,-0.052929044,0.08629333,-0.07996304,-0.030299982,0.018334609,0.065265566,-0.0743327,0.07043562,0.04668373,0.012155148,-0.035727985,-0.0026006624,0.005318394,0.08881593,-0.004298445,-0.070655465,-0.0054230243,0.036959052,0.02506338,-0.042313293,-0.05088098
ICV218,-0.008146942,-0.0070552174,0.0037357435,0.060073696,0.0074695535,0.06479439,-0.038867407,-0.028684493,-0.008406188,-0.032960672,-0.093393624,-0.05004829,0.09387875,-0.08027606,-0.029432978,0.007886002,0.063019484,-0.06870198,0.07394292,0.050945014,0.015055906,-0.04214392,0.004207723,-0.0019642757,0.08926794,-0.0033437684,-0.073746316,-0.005864024,0.03404091,0.017741961,-0.04736713,-0.042782824
